,wavelength,newthrou,newthrouerr,oldthrou
0,350.0,0.00804872864700315,0.0013484171241986622,0.06194709279500001
1,351.0,0.00854610237152045,0.0014004642719309974,0.06275404064218587
2,352.0,0.009136683108912582,0.0014623447415263622,0.06356098848937172
3,353.0,0.009873816955102414,0.0015470358153254929,0.06436793633655757
4,354.0,0.010579922354092356,0.0016372859897288972,0.06517488418374343
5,355.0,0.011217456803079506,0.0017110671405180724,0.06598183203092929
6,356.0,0.011969243720738968,0.001791180496413844,0.06678877987811514
7,357.0,0.012738957852789315,0.0018771526712193132,0.067595727725301
8,358.0,0.013584364330003653,0.001966216985344519,0.06840267557248685
9,359.0,0.014427932931031498,0.002053792612372076,0.06920962341967271
10,360.0,0.015228830331375943,0.002130907563305025,0.07001657126685856
11,361.0,0.015974090298209558,0.0022094382118923836,0.07082351911404441
12,362.0,0.01674875234552579,0.0022905352867560076,0.07163046696123027
13,363.0,0.018029289202519443,0.002434787691481133,0.07243741480841612
14,364.0,0.019128393277201075,0.0025729211966761607,0.07324436265560198
15,365.0,0.0199711442981856,0.0026752363368201734,0.07420920300804204
16,366.0,0.02097995418292503,0.002791710296462707,0.0752372003625838
17,367.0,0.022655086379718484,0.0029997245906869144,0.07626519771712555
18,368.0,0.023814367010442712,0.003130749612276905,0.07729319507166729
19,369.0,0.02495295454741952,0.0032499419328856378,0.07832119242620904
20,370.0,0.02616472489894306,0.0033716846563651205,0.07934918978075078
21,371.0,0.027382695360470725,0.003496924019606546,0.08037718713529253
22,372.0,0.028583650348811437,0.0036224492809660406,0.08140518448983428
23,373.0,0.02982417128884692,0.003756304804005375,0.08243318184437604
24,374.0,0.03104679415685413,0.0038857171905600507,0.08346117919891778
25,375.0,0.03234823085916529,0.004021738845682659,0.08448917655345953
26,376.0,0.03372582767658609,0.004162766643398243,0.08551717390800127
27,377.0,0.035115044831238125,0.004311862924312656,0.08654517126254302
28,378.0,0.03650969124174955,0.004464535539794384,0.08757316861708478
29,379.0,0.03796715902195102,0.004626108488274127,0.08884996151162299
30,380.0,0.039757287391073044,0.004821031571342068,0.09045848179282313
31,381.0,0.0414294240662756,0.004983817855969978,0.09206700207402328
32,382.0,0.043032036435771664,0.0051471496186722455,0.09367552235522342
33,383.0,0.04474190928855621,0.005312798479357667,0.09528404263642357
34,384.0,0.04641561595971849,0.005480483599884543,0.09689256291762371
35,385.0,0.04815687364968317,0.005654602875708834,0.09850108319882386
36,386.0,0.049888202914651264,0.005829041080233513,0.100109603480024
37,387.0,0.05166940561147603,0.006003169494290387,0.10171812376122415
38,388.0,0.05343955639983555,0.006177865047041831,0.1033266440424243
39,389.0,0.05515027164429399,0.006341968017700896,0.10493516432362443
40,390.0,0.05698801098242995,0.006516631062473162,0.10654368460482458
41,391.0,0.058711427989344846,0.006695741269108424,0.10815220488602473
42,392.0,0.060452938699408224,0.006866976891248778,0.10976072516722488
43,393.0,0.06225277273409977,0.007050957201967438,0.11138078260451337
44,394.0,0.06414514311903244,0.007228790066820093,0.11307006297833194
45,395.0,0.0659990971841268,0.007406189915957253,0.11475934335215052
46,396.0,0.06786019224278238,0.007582337694865229,0.11644862372596909
47,397.0,0.06990510520021641,0.007774518416429313,0.11813790409978767
48,398.0,0.07174023578032868,0.00795882248007667,0.11982718447360624
49,399.0,0.07358531912790449,0.008147610778651606,0.12151646484742482
50,400.0,0.07575822363629843,0.008369106327874068,0.12320574522124339
51,401.0,0.0779504848852517,0.008611265929427448,0.12489502559506196
52,402.0,0.07983154115948625,0.008800186793386088,0.12658430596888054
53,403.0,0.08180691659444478,0.008992656747201093,0.12827358634269911
54,404.0,0.08390368058240691,0.00920715224197281,0.1299628667165177
55,405.0,0.08585870896976282,0.009392630816882049,0.13165214709033626
56,406.0,0.08759874696449776,0.00957058255956638,0.13334142746415484
57,407.0,0.08947880854515115,0.009758479174379957,0.1350307078379734
58,408.0,0.09142206137615527,0.009966360396695222,0.1367885171880003
59,409.0,0.09355796792056968,0.010199545059339206,0.13855774803406193
60,410.0,0.09551771348567127,0.010409775016043264,0.14032697888012358
61,411.0,0.09752411555104609,0.010621629032886555,0.1420962097261852
62,412.0,0.09964837042107408,0.010845469029243533,0.14386544057224682
63,413.0,0.10146538057014107,0.011039675667598791,0.14563467141830846
64,414.0,0.10296900517147596,0.011201177591091672,0.14740390226437008
65,415.0,0.10462787434070998,0.011373372370811674,0.14917313311043173
66,416.0,0.1066823933631265,0.011593786870623292,0.15094236395649335
67,417.0,0.10848683429247026,0.011789124940757402,0.15271159480255497
68,418.0,0.11021786888349862,0.011974695489996596,0.15448082564861662
69,419.0,0.11191990121485963,0.012153903543611502,0.15625005649467824
70,420.0,0.11358539854237656,0.012332576135373306,0.15801928734073986
71,421.0,0.11538799536869546,0.012524857181634826,0.1597885181868015
72,422.0,0.11710293934316258,0.012706169178514607,0.1611876243795311
73,423.0,0.11870243390772488,0.012877483789764036,0.16230913708226163
74,424.0,0.11904697896717895,0.012916125773646885,0.1634306497849922
75,425.0,0.12001499779152719,0.01299298906695107,0.16455216248772273
76,426.0,0.12147905156106316,0.013150473976025649,0.16567367519045328
77,427.0,0.12272830663289522,0.013267183157026782,0.16679518789318384
78,428.0,0.1224706312519626,0.013241816430548442,0.16791670059591438
79,429.0,0.12357431003696558,0.013361129403774648,0.16903821329864493
80,430.0,0.12479499657021928,0.01349478123893744,0.17015972600137547
81,431.0,0.12589429322852827,0.013613990840082984,0.17128123870410603
82,432.0,0.1269495694048518,0.013728814299736988,0.17240275140683659
